loc_id	TAIR	ENTREZID
LOC110908584	AT4G13620	826996
LOC110908585	AT3G23750	821957
LOC110908586	AT4G15550	827229
LOC110908587	AT4G14090	827046
LOC110908588	AT3G23730	821955
LOC110908589	AT5G54250	835513
LOC110908590	AT1G16130	838182
LOC110908592	AT1G16130	838182
LOC110908593	AT1G16130	838182
LOC110908594	AT1G16130	838182
LOC110908595	AT3G51550	824318
LOC110908601	AT1G16130	838182
LOC110908602	AT4G27360	828844
LOC110908604	AT1G60710	842365
LOC110908606	AT1G60710	842365
LOC110908607	AT1G60690	842363
LOC110908608	AT4G13930	827027
LOC110908610	AT4G14180	827058
LOC110908611	AT4G14090	827046
LOC110908612	AT1G05560	837058
LOC110908614	AT4G14090	827046
LOC110908617	AT3G23710	821952
LOC110908618	AT5G51960	835271
LOC110908619	AT3G18670	821398
LOC110908620	AT3G25040	822095
LOC110908621	AT4G13600	826993
LOC110908623	AT2G39940	818581
LOC110908624	AT1G71900	843521
LOC110908625	AT3G21310	821685
LOC110908627	AT4G15550	827229
LOC110908628	AT1G65540	842865
LOC110908630	AT4G15550	827229
LOC110908631	AT3G25400	822124
LOC110908632	AT2G32000	817760
LOC110908633	AT3G04240	819579
LOC110908637	AT2G05642	819430
LOC110908638	AT1G60710	842365
LOC110908640	AT1G60710	842365
LOC110908642	AT1G60710	842365
LOC110908643	AT1G60730	842367
LOC110908644	AT2G31560	817714
LOC110908645	AT5G39000	833892
LOC110908646	AT1G19340	838516
LOC110908647	AT4G36810	829834
LOC110908650	AT1G55570	842006
LOC110908651	AT2G32080	817768
LOC110908652	AT1G55535	842001
LOC110908653	AT1G55530	842000
LOC110908654	AT5G56350	835735
LOC110908656	AT5G56360	835736
LOC110908657	AT4G26370	828743
LOC110908658	AT1G55510	841998
LOC110908659	AT4G26330	828739
LOC110908660	AT5G56460	835747
LOC110908661	AT1G55490	841996
LOC110908663	AT3G55220	824688
LOC110908664	AT5G36110	833607
LOC110908665	AT5G36110	833607
LOC110908666	AT2G13770	815861
LOC110908667	AT5G36110	833607
LOC110908668	AT1G60710	842365
LOC110908669	AT4G21520	828237
LOC110908670	AT5G36110	833607
LOC110908671	AT5G36110	833607
LOC110908672	AT4G29840	829106
LOC110908673	AT1G60710	842365
LOC110908674	AT5G36110	833607
LOC110908675	AT5G36110	833607
LOC110908677	AT3G29010	822541
LOC110908678	AT1G17730	838349
LOC110908679	AT1G07750	837290
LOC110908680	AT5G41685	834171
LOC110908681	AT2G06925	815261
LOC110908684	AT4G10310	826623
LOC110908685	AT3G48280	823986
LOC110908686	AT3G13510	820553
LOC110908687	AT3G21295	5008017
LOC110908688	AT5G19760	832096
LOC110908695	AT5G04090	830288
LOC110908697	AT3G45850	823728
LOC110908698	AT4G08810	826452
LOC110908699	AT2G23200	816852
LOC110908700	AT1G17720	838348
LOC110908701	AT3G56750	824842
LOC110908702	AT3G13570	820559
LOC110908703	AT3G13600	820562
LOC110908704	AT3G60360	825207
LOC110908705	AT4G25650	828670
LOC110908712	AT4G25650	828670
LOC110908713	AT2G23200	816852
LOC110908714	AT3G21250	821679
LOC110908715	AT1G74670	843806
LOC110908718	AT5G18460	831964
LOC110908720	AT4G39280	830084
LOC110908724	AT5G56320	835731
LOC110908725	AT2G39050	818491
LOC110908726	AT1G16430	838213
LOC110908730	AT3G04090	819564
LOC110908731	AT2G27350	817278
LOC110908732	AT5G22350	832295
LOC110908733	AT5G22360	832297
LOC110908734	AT5G22380	832299
LOC110908735	AT3G13700	820579
LOC110908737	AT4G32850	829421
LOC110908738	AT2G19860	816505
LOC110908742	AT2G27470	817292
LOC110908744	AT5G19820	832102
LOC110908746	AT5G19780	832098
LOC110908747	AT5G19790	832099
LOC110908749	AT5G18100	831928
LOC110908751	AT5G18130	831931
LOC110908753	AT2G41945	2745591
LOC110908754	AT4G24220	828523
LOC110908755	AT5G06660	830554
LOC110908756	AT3G58050	824974
LOC110908757	AT3G58060	824975
LOC110908758	AT2G43990	819004
LOC110908759	AT5G06610	830549
LOC110908760	AT2G16405	816138
LOC110908762	AT1G09690	837497
LOC110908763	AT2G36130	818186
LOC110908764	AT2G32900	817851
LOC110908765	AT5G06210	830508
LOC110908766	AT3G11570	820330
LOC110908767	AT5G16120	831469
LOC110908769	AT5G38380	833821
LOC110908770	AT5G16150	831472
LOC110908772	AT3G02580	820679
LOC110908773	AT5G38210	833803
LOC110908774	AT5G38200	833802
LOC110908781	AT2G19160	816433
LOC110908783	AT4G23160	828415
LOC110908785	AT1G16840	838255
LOC110908786	AT5G57150	835821
LOC110908787	AT3G25780	822169
LOC110908789	AT5G38660	833856
LOC110908790	AT5G38690	833859
LOC110908791	AT5G38480	833836
LOC110908792	AT3G02530	821160
LOC110908793	AT1G67140	843034
LOC110908794	AT2G37170	818293
LOC110908795	AT5G15270	831379
LOC110908796	AT3G02550	821112
LOC110908797	AT2G19870	816506
LOC110908798	AT5G05210	830403
LOC110908799	AT3G48150	823970
LOC110908801	AT3G48100	823965
LOC110908802	AT3G12670	820447
LOC110908803	AT2G22410	816772
LOC110908804	AT2G27500	817295
LOC110908805	AT3G58480	825017
LOC110908807	AT2G37170	818293
LOC110908808	AT3G11960	820369
LOC110908810	AT3G58490	825018
LOC110908813	AT3G04030	819558
LOC110908814	AT5G59700	836091
LOC110908815	AT3G13870	820600
LOC110908817	AT4G20190	827765
LOC110908818	AT4G20260	827773
LOC110908819	AT4G20140	827760
LOC110908820	AT4G20150	827761
LOC110908821	AT3G55160	824682
LOC110908822	AT1G26830	839226
LOC110908824	AT1G30870	839971
LOC110908825	AT5G07910	830685
LOC110908826	AT2G19520	816471
LOC110908827	AT1G13880	837947
LOC110908829	AT3G60580	825229
LOC110908831	AT2G14960	815985
LOC110908832	AT5G43100	834326
LOC110908835	AT5G67340	836869
LOC110908837	AT4G33920	829536
LOC110908838	AT1G05970	837107
LOC110908839	AT5G67385	836874
LOC110908840	AT1G47278	5007783
LOC110908843	AT1G78590	844195
LOC110908844	AT1G78620	844198
LOC110908845	AT3G13780	820588
LOC110908846	AT1G78600	844196
LOC110908848	AT5G38710	833862
LOC110908849	AT1G72690	843601
LOC110908850	AT3G02450	821139
LOC110908852	AT5G16000	831457
LOC110908853	AT2G23790	816911
LOC110908854	AT1G75000	843838
LOC110908856	AT5G42870	834298
LOC110908857	AT2G26570	817198
LOC110908858	AT4G33400	829477
LOC110908859	AT1G17500	838324
LOC110908861	AT3G46290	823774
LOC110908863	AT5G42890	834300
LOC110908864	AT1G07700	837283
LOC110908865	AT5G42900	834301
LOC110908866	AT5G38600	833850
LOC110908868	AT5G59700	836091
LOC110908869	AT2G23200	816852
LOC110908871	AT5G44740	834503
LOC110908872	AT2G34960	818060
LOC110908874	AT4G20110	827757
LOC110908875	AT3G52300	824395
LOC110908876	AT1G07650	837278
LOC110908878	AT5G51820	835257
LOC110908879	AT2G43650	818967
LOC110908880	AT1G32790	840173
LOC110908881	AT3G63490	825524
LOC110908882	AT1G31340	840023
LOC110908883	AT4G20310	827778
LOC110908884	AT3G10110	820172
LOC110908885	AT5G59700	836091
LOC110908890	AT1G78700	844206
LOC110908892	AT3G25100	822101
LOC110908893	AT5G14210	831271
LOC110908899	AT2G01660	814695
LOC110908904	AT4G20040	827749
LOC110908905	AT2G32260	817786
LOC110908907	AT4G20030	827748
LOC110908908	AT1G31040	839990
LOC110908910	AT1G69770	843313
LOC110908912	AT1G31070	839993
LOC110908913	AT5G44800	834510
LOC110908914	AT2G35060	818071
LOC110908917	AT1G16130	838182
LOC110908919	AT1G16130	838182
LOC110908920	AT1G66430	842961
LOC110908921	AT3G03430	28718660
LOC110908922	AT1G77360	844072
LOC110908923	AT5G49740	835037
LOC110908924	AT5G42960	834310
LOC110908925	AT4G36680	829821
LOC110908926	AT5G66730	836806
LOC110908927	AT2G01275	814655
LOC110908928	AT1G67320	843052
LOC110908929	AT5G38200	833802
LOC110908930	AT5G16180	831476
LOC110908931	AT5G16160	831474
LOC110908934	AT5G66460	836778
LOC110908936	AT5G66470	836779
LOC110908937	AT3G50910	824255
LOC110908939	AT3G50900	824254
LOC110908940	AT3G50930	824257
LOC110908941	AT1G01490	839440
LOC110908943	AT3G50930	824257
LOC110908944	AT3G50930	824257
LOC110908945	AT3G50930	824257
LOC110908946	AT5G44230	834446
LOC110908949	AT3G52290	824394
LOC110908951	AT2G35795	818152
LOC110908952	AT2G35800	818153
LOC110908953	AT1G07900	837305
LOC110908954	AT3G19770	821514
LOC110908955	AT2G38905	818475
LOC110908956	AT3G54770	824642
LOC110908960	AT5G13930	831241
LOC110908961	AT1G75080	843845
LOC110908962	AT2G18600	816375
LOC110908965	AT5G38510	833839
LOC110908967	AT3G02510	821100
LOC110908968	AT3G02520	821060
LOC110908970	AT4G30880	829212
LOC110908971	AT5G13930	831241
LOC110908972	AT5G03260	831887
LOC110908973	AT3G14470	820670
LOC110908975	AT5G03260	831887
LOC110908976	AT5G03260	831887
LOC110908977	AT4G36550	829807
LOC110908981	AT3G50845	5008077
LOC110908982	AT3G50670	824230
LOC110908986	AT4G36440	829796
LOC110908988	AT3G50980	824262
LOC110908990	AT2G18060	816318
LOC110908992	AT2G18040	816316
LOC110908993	AT5G45600	834599
LOC110908994	AT2G17975	816309
LOC110908995	AT5G66240	836756
LOC110908997	AT3G12110	820385
LOC110908999	AT2G17930	816303
LOC110909001	AT1G03530	839468
LOC110909002	AT3G05600	819726
LOC110909003	AT5G66380	836770
LOC110909005	AT4G39980	830159
LOC110909006	AT1G75440	843880
LOC110909009	AT4G36360	829788
LOC110909010	AT3G51040	824268
LOC110909011	AT3G51050	824269
LOC110909012	AT4G36350	829787
LOC110909014	AT5G10320	830896
LOC110909015	AT1G77370	844073
LOC110909016	AT3G54350	824602
LOC110909017	AT5G66320	836764
LOC110909018	AT2G16460	816144
LOC110909019	AT3G51100	824274
LOC110909020	AT4G36210	829778
LOC110909021	AT3G51140	824278
LOC110909022	AT2G21330	816672
LOC110909023	AT5G44230	834446
LOC110909024	AT4G36195	829777
LOC110909026	AT3G20070	821546
LOC110909028	AT3G16380	820885
LOC110909029	AT4G35870	829741
LOC110909030	AT4G35890	829743
LOC110909031	AT4G35920	829747
LOC110909033	AT1G52080	841637
LOC110909034	AT4G35930	829748
LOC110909035	AT3G51290	824292
LOC110909036	AT3G51300	824293
LOC110909037	AT2G17820	816291
LOC110909038	AT2G17850	816295
LOC110909039	AT4G37460	829901
LOC110909040	AT3G50000	824162
LOC110909042	AT4G37510	829906
LOC110909043	AT5G67385	836874
LOC110909044	AT5G67390	836875
LOC110909045	AT4G37530	829908
LOC110909046	AT2G14850	815974
LOC110909048	AT1G51560	841581
LOC110909051	AT4G35840	829738
LOC110909052	AT5G66060	836738
LOC110909053	AT2G17705	816279
LOC110909055	AT4G35760	829729
LOC110909058	AT1G16380	838208
LOC110909059	AT5G35810	833567
LOC110909071	AT5G13640	831208
LOC110909077	AT3G51430	824306
LOC110909078	AT4G35650	829717
LOC110909079	AT4G35640	829716
LOC110909080	AT5G66030	836733
LOC110909082	AT2G17580	816265
LOC110909083	AT1G20610	838650
LOC110909085	AT2G17200	816225
LOC110909086	AT4G11210	826723
LOC110909088	AT2G17570	816264
LOC110909089	AT5G66010	836731
LOC110909090	AT3G16300	820877
LOC110909092	AT3G06540	819832
LOC110909093	AT4G35560	829708
LOC110909094	AT5G66005	2746218
LOC110909095	AT4G35520	829704
LOC110909096	AT3G05000	819661
LOC110909099	AT4G38100	829966
LOC110909103	AT1G79760	844315
LOC110909104	AT4G38100	829966
LOC110909106	AT2G22500	816783
LOC110909107	AT4G38090	829965
LOC110909108	AT1G68810	843213
LOC110909109	AT1G52150	841645
LOC110909112	AT2G42590	818859
LOC110909113	AT1G16900	838261
LOC110909114	AT3G14940	820723
LOC110909115	AT2G42610	818861
LOC110909117	AT1G45207	841090
LOC110909119	AT4G36980	829852
LOC110909120	AT4G33985	829545
LOC110909121	AT4G37000	829854
LOC110909123	AT4G37000	829854
LOC110909124	AT3G50370	824199
LOC110909125	AT2G15680	816061
LOC110909126	AT4G35500	829702
LOC110909127	AT4G32890	829425
LOC110909128	AT1G20760	838666
LOC110909129	AT4G38250	829982
LOC110909130	AT5G10480	830912
LOC110909133	AT5G65490	836674
LOC110909135	AT5G10490	830913
LOC110909136	AT5G65470	836672
LOC110909137	AT5G65500	836676
LOC110909138	AT5G10510	830915
LOC110909139	AT5G10520	830917
LOC110909140	AT4G35470	829699
LOC110909141	AT1G79750	844314
LOC110909142	AT1G20823	838674
LOC110909143	AT1G20823	838674
LOC110909144	AT5G65980	836728
LOC110909145	AT2G17510	816257
LOC110909146	AT3G51480	824311
LOC110909148	AT3G19690	821506
LOC110909149	AT5G32470	833206
LOC110909150	AT1G79730	844312
LOC110909151	AT5G33370	833315
LOC110909153	AT3G58050	824974
LOC110909156	AT1G51940	841622
LOC110909157	AT3G14660	820694
LOC110909158	AT2G01970	814728
LOC110909160	AT5G17330	831599
LOC110909161	AT1G70520	843389
LOC110909163	AT1G75410	843877
LOC110909164	AT1G79860	844325
LOC110909165	AT4G19640	827706
LOC110909166	AT5G17240	831588
LOC110909168	AT1G73370	843672
LOC110909169	AT5G57500	835854
LOC110909170	AT1G65900	842902
LOC110909171	AT4G21065	5008150
LOC110909172	AT1G65910	842903
LOC110909173	AT1G70520	843389
LOC110909175	AT4G38180	829974
LOC110909176	AT3G03210	821222
LOC110909177	AT3G03220	821224
LOC110909178	AT1G65820	842893
LOC110909180	AT5G55830	835677
LOC110909183	AT1G65710	842882
LOC110909184	AT1G65810	842892
LOC110909185	AT3G02700	820843
LOC110909186	AT5G48910	834949
LOC110909189	AT5G37020	833672
LOC110909190	AT5G65930	836723
LOC110909191	AT1G14130	837972
LOC110909192	AT1G14130	837972
LOC110909193	AT1G14130	837972
LOC110909194	AT5G45650	834605
LOC110909196	AT3G51520	824315
LOC110909198	AT3G51520	824315
LOC110909201	AT3G51520	824315
LOC110909207	AT1G76520	843985
LOC110909209	AT1G76520	843985
LOC110909211	AT2G44730	819080
LOC110909213	AT2G46270	819235
LOC110909214	AT5G26680	832721
LOC110909216	AT5G16340	831495
LOC110909217	AT5G16340	831495
LOC110909220	AT5G16370	831498
LOC110909221	AT1G44770	841041
LOC110909222	AT1G65810	842892
LOC110909223	AT1G65810	842892
LOC110909224	AT1G65780	842889
LOC110909226	AT1G76520	843985
LOC110909227	AT1G76520	843985
LOC110909229	AT1G52190	841649
LOC110909230	AT4G38040	829960
LOC110909231	AT2G22590	816790
LOC110909232	AT2G22590	816790
LOC110909233	AT2G22590	816790
LOC110909235	AT3G16175	820863
LOC110909236	AT5G65550	836681
LOC110909238	AT5G49690	835032
LOC110909239	AT1G29170	839791
LOC110909241	AT4G37970	829953
LOC110909242	AT3G16200	820866
LOC110909243	AT4G39330	830088
LOC110909244	AT4G37990	829955
LOC110909246	AT4G37970	829953
LOC110909250	AT1G66345	842952
LOC110909251	AT5G16710	831532
LOC110909253	AT3G24255	822013
LOC110909256	AT1G66590	842977
LOC110909257	AT4G37970	829953
LOC110909259	AT4G37990	829955
LOC110909260	AT5G65590	836685
LOC110909261	AT2G22610	816792
LOC110909262	AT5G66900	836824
LOC110909264	AT5G13560	831200
LOC110909265	AT5G37510	833729
LOC110909266	AT5G16940	831557
LOC110909267	AT1G17860	838365
LOC110909268	AT5G37720	833750
LOC110909269	AT5G16630	831525
LOC110909270	AT1G14900	838055
LOC110909271	AT5G16720	831534
LOC110909272	AT1G74670	843806
LOC110909274	AT5G11590	831031
LOC110909276	AT5G66900	836824
LOC110909278	AT2G01670	814696
LOC110909279	AT5G17190	831583
LOC110909282	AT1G66250	842942
LOC110909283	AT5G37490	833727
LOC110909285	AT3G02850	821052
LOC110909286	AT5G65380	836663
LOC110909287	AT5G65380	836663
LOC110909290	AT5G65400	836665
LOC110909291	AT5G43680	834388
LOC110909292	AT2G22475	816780
LOC110909293	AT4G31480	829275
LOC110909294	AT3G10150	820178
LOC110909295	AT3G10150	820178
LOC110909301	AT4G40050	830168
LOC110909305	AT5G65280	836653
LOC110909307	AT3G17920	819843
LOC110909308	AT5G47240	834771
LOC110909310	AT1G78300	844165
LOC110909311	AT4G00800	828005
LOC110909312	AT4G00800	828005
LOC110909314	AT1G09970	837531
LOC110909316	AT2G22780	816808
LOC110909317	AT5G10530	830918
LOC110909319	AT5G10530	830918
LOC110909324	AT1G73590	843693
LOC110909325	AT5G09530	830812
LOC110909327	AT4G37650	829919
LOC110909328	AT4G37660	829920
LOC110909329	AT2G22910	816822
LOC110909332	AT5G67620	836898
LOC110909333	AT3G49810	824143
LOC110909334	AT1G10150	837552
LOC110909335	AT4G39952	830155
LOC110909336	AT3G49760	824138
LOC110909340	AT5G10360	830900
LOC110909341	AT5G65270	836652
LOC110909342	AT3G04870	819647
LOC110909343	AT1G54580	841900
LOC110909344	AT2G02390	814770
LOC110909345	AT2G02390	814770
LOC110909346	AT3G02750	820909
LOC110909347	AT5G47180	834764
LOC110909348	AT2G41060	818705
LOC110909349	AT5G65250	836650
LOC110909351	AT1G54490	841891
LOC110909352	AT3G09630	820120
LOC110909353	AT2G22125	816747
LOC110909354	AT5G23960	832461
LOC110909355	AT3G24880	822086
LOC110909357	AT4G26840	828791
LOC110909358	AT1G61700	842467
LOC110909359	AT3G25150	822106
LOC110909360	AT5G12370	831112
LOC110909361	AT3G55370	824703
LOC110909364	AT3G05290	819693
LOC110909436	AT1G12700	837825
LOC110909451	AT1G52700	841703
LOC110909452	AT1G66150	842930
LOC110909456	AT2G01820	814713
LOC110909458	AT1G18010	838381
LOC110909461	AT3G55010	824667
LOC110909462	AT1G80280	844368
LOC110909464	AT5G45690	834608
LOC110909465	AT1G03020	839505
LOC110909475	AT2G18370	816352
LOC110909476	AT1G80300	844370
LOC110909487	AT5G15290	831381
LOC110909488	AT5G15290	831381
LOC110909489	AT3G15550	820794
LOC110909494	AT4G23140	828413
LOC110909495	AT4G23140	828413
LOC110909496	AT1G61760	842473
LOC110909497	AT1G15520	838122
LOC110909508	AT1G15550	838125
LOC110909509	AT5G66870	836821
LOC110909510	AT4G37770	829933
LOC110909511	AT4G31580	829285
LOC110909512	AT5G25380	832610
LOC110909517	AT5G65640	836690
LOC110909524	AT3G28857	2745895
LOC110909525	AT5G39865	833983
LOC110909534	AT5G14360	831287
LOC110909535	AT1G04990	839351
LOC110909537	AT3G48440	824003
LOC110909538	AT5G19990	832121
LOC110909539	AT5G40780	834078
LOC110909540	AT5G44800	834510
LOC110909542	AT1G52340	841665
LOC110909545	AT5G06360	830524
LOC110909547	AT3G27027	6240602
LOC110909561	AT1G66370	842955
LOC110909562	AT3G03430	28718660
LOC110909568	AT1G80380	844378
LOC110909570	AT3G30530	822767
LOC110909572	AT5G38790	833870
LOC110909579	AT2G36240	818196
LOC110909582	AT4G22340	828329
LOC110909586	AT4G18690	827603
LOC110909592	AT2G34840	818049
LOC110909593	AT1G31260	840014
LOC110909601	AT5G03910	830269
LOC110909604	AT5G17190	831583
LOC110909605	AT1G70780	843415
LOC110909610	AT1G68585	843188
LOC110909618	AT2G01200	814648
LOC110909626	AT2G41990	818799
LOC110909627	AT5G47550	834805
LOC110909629	AT1G15660	838135
LOC110909630	AT3G23250	821904
LOC110909638	AT4G38840	830039
LOC110909641	AT4G34850	829637
LOC110909642	AT5G64290	836550
LOC110909643	AT4G38840	830039
LOC110909649	AT1G52380	841668
LOC110909660	AT1G05280	837026
LOC110909661	AT5G48670	834925
LOC110909663	AT1G30620	839942
LOC110909664	AT5G48670	834925
LOC110909666	AT1G52520	841683
LOC110909677	AT3G22100	821772
LOC110909679	AT5G02490	831856
LOC110909683	AT3G24490	822039
LOC110909684	AT1G20696	838659
LOC110909690	AT3G11680	820340
LOC110909710	AT2G31945	817753
LOC110909717	AT1G53400	841776
LOC110909723	AT3G15060	820735
LOC110909724	AT4G38180	829974
LOC110909725	AT3G15060	820735
LOC110909727	AT1G28480	839748
LOC110909729	AT1G79915	844331
LOC110909747	AT4G27090	828817
LOC110909754	AT1G30135	839893
LOC110909765	AT1G65800	842891
LOC110909768	AT4G34760	829628
LOC110909769	AT5G16940	831557
LOC110909778	AT3G59890	825159
LOC110909787	AT4G35660	829718
LOC110909791	AT3G48310	823989
LOC110909792	AT1G19100	838492
LOC110909795	AT3G48200	823977
LOC110909796	AT5G63030	836423
LOC110909803	AT5G09810	830841
LOC110909804	AT5G13480	831191
LOC110909807	AT5G28050	832875
LOC110909809	AT1G54570	841899
LOC110909812	AT3G48310	823989
LOC110909813	AT4G34050	829551
LOC110909815	AT1G07650	837278
LOC110909816	AT2G38310	818411
LOC110909818	AT1G29690	839846
LOC110909819	AT5G01850	831760
LOC110909820	AT2G38510	818433
LOC110909821	AT5G02500	831020
LOC110909823	AT5G02500	831020
LOC110909832	AT5G02500	831020
LOC110909833	AT5G02500	831020
LOC110909834	AT5G01710	831693
LOC110909835	AT5G02500	831020
LOC110909836	AT2G38600	818442
LOC110909837	AT5G55290	835622
LOC110909838	AT2G38320	818412
LOC110909839	AT5G03570	831787
LOC110909840	AT3G48310	823989
LOC110909846	AT2G38440	818425
LOC110909848	AT3G51680	824331
LOC110909849	AT3G11740	820346
LOC110909850	AT5G01750	831684
LOC110909852	AT2G38450	818426
LOC110909855	AT3G08850	820032
LOC110909857	AT2G38540	818436
LOC110909858	AT5G59320	836051
LOC110909859	AT1G06970	837207
LOC110909860	AT2G38540	818436
LOC110909861	AT5G59320	836051
LOC110909862	AT2G26490	817190
LOC110909863	AT5G59320	836051
LOC110909865	AT3G08760	820023
LOC110909867	AT1G16130	838182
LOC110909872	AT5G60020	836124
LOC110909876	AT1G27210	839610
LOC110909878	AT3G15690	820812
LOC110909880	AT1G80190	844359
LOC110909884	AT5G58420	835955
LOC110909885	AT3G51780	824341
LOC110909889	AT1G17070	838277
LOC110909891	AT1G47890	841206
LOC110909892	AT2G38060	818384
LOC110909894	AT2G38040	818382
LOC110909895	AT3G09070	820060
LOC110909897	AT2G38110	818389
LOC110909901	AT5G01270	831743
LOC110909902	AT5G60020	836124
LOC110909904	AT3G08940	820043
LOC110909907	AT4G33070	829444
LOC110909909	AT1G58330	842202
LOC110909911	AT3G51850	824348
LOC110909912	AT5G01400	831597
LOC110909913	AT3G11320	820304
LOC110909914	AT1G31300	840018
LOC110909915	AT2G37980	818376
LOC110909916	AT4G02030	828155
LOC110909917	AT4G02070	828147
LOC110909918	AT1G02610	837915
LOC110909919	AT4G02080	827368
LOC110909924	AT3G20320	821576
LOC110909927	AT4G02100	828142
LOC110909931	AT1G02660	839544
LOC110909933	AT2G25920	817133
LOC110909934	AT5G47900	834841
LOC110909939	AT3G49800	824142
LOC110909940	AT2G26430	817183
LOC110909941	AT3G62660	825440
LOC110909942	AT3G16780	820931
LOC110909943	AT2G35120	818078
LOC110909944	AT5G13010	831141
LOC110909945	AT4G01870	828228
LOC110909950	AT2G35150	818081
